Str_ID,Link_ID,From,Prov_Code,Str_Type,GPS_E,GPS_S,EndGPS_E,EndGPS_S,Obst_Type,Num_Spans,Over_Length,Span_Length,Clear_Soffit,Clear_Width,Walk_Width,Total_Width,Barrier_Height,Des_Type,Mat_Type,Surf_Type
BN000105:1056.16,N000105:1025.1,1056163,Sofala,BRDG,33.8314285278,-19.3289604187,,,RIVR,3,82.50,27.5,14.50,7.20,0.95,,,GIRD,CONC,ASPH
BN000105:1069.70,N000105:1025.1,1069702,Sofala,BRDG,33.9113807678,-19.2450809479,,,RIVR,2,31.60,15.8,6.80,7.20,1.30,,,GIRD,CONC,ASPH
BN000105:1074.37,N000105:1025.1,1074367,Sofala,BRDG,33.9302482605,-19.208940506,,,RIVR,1,16.00,16,7.90,7.20,1.00,,,GIRD,CONC,ASPH
BN000604:0190.23,N000604:0183.1,190226,Sofala,BRDG,34.2631454468,-19.3061466217,,,RIVR,8,64.00,8,1.30,7.50,0.50,,,SLAB,CONC,ASPH
BN000604:0214.46,N000604:0212.4,214455,Sofala,BRDG,34.4591941833,-19.4181499481,,,RIVR,4,10.00,2.5,2.40,7.00,,,,SLAB,CONC,ASPH
BN000604:0219.83,N000604:0212.4,219828,Sofala,BRDG,34.5058441162,-19.4381847382,,,RIVR,5,6.00,1.2,1.20,7.00,,,,SLAB,CONC,ASPH
BN000604:0221.48,N000604:0212.4,221475,Sofala,BRDG,34.5202674866,-19.4441680908,,,RIVR,18,90.00,5,3.50,7.00,,,,SLAB,CONC,ASPH
BN000604:0223.06,N000604:0212.4,223063,Sofala,BRDG,34.5349884033,-19.4459438324,,,RIVR,7,140.00,20,4.20,6.00,1.00,,,GIRD,CONC,ASPH
BN000604:0223.40,N000604:0212.4,223395,Sofala,BRDG,34.537197113,-19.4478530884,,,RIVR,32,160.00,5,3.00,7.00,1.00,,,SLAB,CONC,ASPH
BN000604:0225.38,N000604:0223.4,225381,Sofala,BRDG,34.5516357422,-19.4570446014,,,RIVR,18,90.00,5,3.00,7.50,1.00,,,SLAB,CONC,ASPH
BN000604:0244.04,N000604:0223.4,244039,Sofala,BRDG,34.6834793091,-19.5644645691,,,STRM,1,8.50,8.5,4.30,7.50,1.00,,,SLAB,CONC,ASPH
BN000604:0246.64,N000604:0223.4,246644,Sofala,BRDG,34.7060966492,-19.5734634399,,,STRM,1,8.00,8,3.60,8.00,1.00,,,SLAB,CONC,ASPH
BN000604:0247.78,N000604:0223.4,247783,Sofala,BRDG,34.7168235779,-19.5730781555,,,STRM,1,6.00,6,3.60,8.00,1.00,,,CULV,CONC,ASPH
BN000604:0273.26,N000604:0266.9,273258,Sofala,BRDG,34.8527297974,-19.7391643524,,,RIVR,1,22.00,22,5.60,7.00,1.00,,,GIRD,CONC,SEAL
BN026104:0154.09,N026104:0139.8,154092,Sofala,BRDG,34.4068107605,-18.0369720459,,,STRM,,12.00,,,6.00,,,,VENT,ARCO,CONC
BN026104:0164.44,N026104:0139.8,164436,Sofala,BRDG,34.4515228271,-18.1052951813,,,STRM,,20.00,,,5.00,,,,VENT,ARCO,CONC
BN026104:0177.28,N026104:0165.0,177283,Sofala,BRDG,34.5301132202,-18.180437088,,,STRM,,15.00,,,3.50,,,,VENT,ARCO,CONC
BN028004:0076.86,N028004:0057.0,76855,Sofala,BRDG,34.481388092,-19.6949310303,,,RIVR,1,25.00,20,5.00,4.50,,,,BAIL,STEL,STEL
BN028004:0093.65,N028004:0057.0,93647,Sofala,BRDG,34.4070358276,-19.5745983124,,,RIVR,1,15.00,12,2.50,4.50,,,,BAIL,STEL,STEL
BN028004:0104.20,N028004:0099.0,104202,Sofala,BRDG,34.3775787354,-19.5012321472,,,RIVR,1,15.00,10,2.50,4.50,,,,BAIL,STEL,STEL
BN028004:0108.87,N028004:0099.0,108867,Sofala,BRDG,34.3871536255,-19.4604816437,,,RIVR,1,27.00,18,3.00,4.50,,,,BAIL,STEL,STEL
BN028204:0184.46,N028204:0180.6,184459,Sofala,BRDG,35.1493835449,-18.1839675903,,,RIVR,2,24.00,12,5.50,7.00,1.00,,,CULV,CONC,ASPH
BN028304:0016.32,N028304:0000.0,16323,Sofala,BRDG,35.8156318665,-18.2358589172,,,RIVR,5,50.00,10,2.50,5.00,1.00,,,CULV,CONC,CONC
BN028304:0022.94,N028304:0000.0,22939,Sofala,BRDG,35.7605361938,-18.2118186951,,,RIVR,5,50.00,10,1.30,5.00,1.00,,,CULV,CONC,CONC
BN028304:0168.01,N028304:0167.0,168012,Sofala,BRDG,34.9868049622,-17.3741874695,,,RIVR,5,50.00,10,0.50,5.00,1.00,,,CULV,CONC,CONC
BN028304:0171.30,N028304:0169.2,171298,Sofala,BRDG,34.9730567932,-17.3509941101,,,RIVR,1,10.00,10,0.60,5.00,,,,BAIL,STEL,STEL
BN028304:0194.91,N028304:0169.2,194905,Sofala,BRDG,34.9038085938,-17.192111969,,,RIVR,1,12.00,12,1.20,5.00,,,,BAIL,STEL,STEL
BR052104:0022.08,R052104:0004.1,22082,Sofala,BRDG,34.3003692627,-19.9594459534,,,STRM,1,10.00,10,1.50,4.00,,,,BAIL,STTM,WOOD
BR052904:0184.99,R052904:0180.0,184989,Sofala,BRDG,34.6895179749,-16.8997993469,,,RIVR,1,27.00,,0.40,4.00,,,,BAIL,STEL,STEL
BR056304:0001.97,R056304:0000.0,1970,Sofala,BRDG,34.1489067078,-18.9401264191,,,STRM,1,12.00,12,,4.00,,,,CULV,ARCO,CONC
BR056304:0008.41,R056304:0000.0,8410,Sofala,BRDG,34.1831932068,-18.9802112579,,,RIVR,2,36.20,10.5,,4.60,,,,BAIL,STEL,STEL
BR056404:0001.12,R056404:0000.0,1117,Sofala,BRDG,34.0859107971,-18.6639194489,,,STRM,,21.40,,,5.00,,,,VENT,ARCO,CONC
BR056404:0023.18,R056404:0000.0,23178,Sofala,BRDG,34.1912574768,-18.5187969208,,,STRM,,40.00,,,5.00,,,,VENT,ARCO,CONC
BR056404:0028.27,R056404:0000.0,28272,Sofala,BRDG,34.2101516724,-18.4807243347,,,STRM,,40.00,,,5.00,,,,VENT,ARCO,CONC
BR056404:0042.28,R056404:0000.0,42279,Sofala,BRDG,34.3125228882,-18.4611930847,,,STRM,,200.00,,,5.00,,,,VENT,ARCO,CONC
BR056404:0051.02,R056404:0044.8,51023,Sofala,BRDG,34.3731002808,-18.4153842926,,,STRM,,60.00,,,5.00,,,,CULV,ARCO,CONC
BR100104:0004.85,R100104:0000.0,4845,Sofala,BRDG,34.3698272705,-18.468416214,,,STRM,,53.20,,,5.00,,,,VENT,ARCO,CONC
BR100104:0012.12,R100104:0000.0,12122,Sofala,BRDG,34.426410675,-18.4910736084,,,STRM,,30.00,,,7.00,,,,VENT,ARCO,CONC
BR100104:0060.89,R100104:0038.2,60889,Sofala,BRDG,34.7827453613,-18.4888095856,,,STRM,,30.00,,,7.00,,,,VENT,ARCO,CONC
BR100304:0003.87,R100304:0000.0,3872,Sofala,BRDG,34.9138221741,-19.7600135803,,,STRM,1,18.00,10,2.50,4.00,,,,BAIL,STEL,STEL
BR100504:0066.12,R100504:0053.9,66119,Sofala,BRDG,34.7599334717,-17.6146144867,,,RIVR,4,66.00,16.5,6.00,7.00,1.00,,,GIRD,CONC,CONC
BR100504:0076.26,R100504:0066.2,76258,Sofala,BRDG,34.8055381775,-17.5363197327,,,STRM,,22.00,,,7.00,,,,VENT,ARCO,CONC
BN000108:1964.13,N000108:1964.1,1964134,Nampula,BRDG,38.5248794556,-15.592590332,,,RIVR,13,179.50,13.8,8.60,7.30,1.00,,,BEAM,CONC,ASPH
BN000108:1980.17,N000108:1964.1,1980169,Nampula,BRDG,38.6423110962,-15.5100803375,,,RIVR,3,37.00,12.5,6.85,7.20,0.80,,,BEAM,CONC,ASPH
BN000108:1983.19,N000108:1964.1,1983194,Nampula,BRDG,38.6591796875,-15.4883499146,,,RIVR,2,8.30,4.15,5.50,10.20,0.00,,,CULV,CONC,ASPH
BN000108:1985.96,N000108:1964.1,1985959,Nampula,BRDG,38.6764183044,-15.4703502655,,,RIVR,2,7.10,3.55,6.00,9.80,0.00,,,CULV,CONC,ASPH
BN000108:1994.86,N000108:1986.6,1994859,Nampula,BRDG,38.7441711426,-15.4291601181,,,RIVR,4,54.40,13.6,6.90,7.20,2.00,,,GIRD,CONC,ASPH
BN000108:2000.71,N000108:1986.6,2000709,Nampula,BRDG,38.7966804504,-15.419719696,,,RIVR,3,40.80,13.6,5.50,7.20,2.00,,,GIRD,CONC,ASPH
BN000108:2006.28,N000108:1986.6,2006279,Nampula,BRDG,38.8410415649,-15.3944301605,,,RIVR,5,68.00,13.6,7.00,7.20,2.00,,,GIRD,CONC,ASPH
BN000108:2023.24,N000108:2023.2,2023242,Nampula,BRDG,38.9682197571,-15.3159103394,,,RIVR,4,54.40,13.6,5.50,7.20,2.00,,,GIRD,CONC,ASPH
BN000108:2037.80,N000108:2023.2,2037802,Nampula,BRDG,39.7366104126,-15.2415800095,,,RIVR,5,68.00,13.6,7.80,7.20,2.00,,,GIRD,CONC,ASPH
BN000108:2041.47,N000108:2023.2,2041472,Nampula,BRDG,40.0475845337,-15.2278203964,,,RIVR,3,63.20,21,10.60,7.00,1.40,,,BEAM,CONC,ASPH
BN000108:2163.66,N000108:2156.6,2163659,Nampula,BRDG,39.9546012878,-14.8414802551,,,RIVR,1,5.90,5.9,3.80,8.00,1.05,,,SLAB,CONC,ASPH
BN000108:2165.29,N000108:2156.6,2165289,Nampula,BRDG,39.956451416,-14.8273296356,,,RIVR,2,50.00,25,8.30,7.00,0.90,,,GIRD,CONC,ASPH
BN000108:2165.80,N000108:2165.3,2165797,Nampula,BRDG,39.9587593079,-14.8233098984,,,RIVR,3,6.10,3,4.50,10.60,0.00,,,CULV,CONC,ASPH
BN000108:2171.46,N000108:2165.3,2171462,Nampula,BRDG,39.9668502808,-14.7729701996,,,RIVR,2,50.00,25,5.50,7.00,0.90,,,GIRD,CONC,ASPH
BN000108:2172.84,N000108:2165.3,2172837,Nampula,BRDG,39.9650001526,-14.7609395981,,,RIVR,3,6.10,3,3.40,10.60,0.00,,,CULV,CONC,ASPH
BN000108:2177.05,N000108:2174.5,2177049,Nampula,BRDG,39.9462814331,-14.7272100449,,,RIVR,1,5.80,5.8,4.40,8.00,1.00,,,CULV,CONC,ASPH
BN000108:2180.10,N000108:2174.5,2180104,Nampula,BRDG,39.930721283,-14.7045497894,,,RIVR,3,6.10,3,2.70,10.20,0.00,,,CULV,CONC,ASPH
BN000108:2187.63,N000108:2174.5,2187634,Nampula,BRDG,39.9077911377,-14.6432199478,,,RIVR,3,6.10,3,2.90,10.20,0.00,,,CULV,CONC,ASPH
BN000108:2201.03,N000108:2194.6,2201033,Nampula,BRDG,39.8975601196,-14.5317201614,,,RIVR,2,30.00,15,4.60,6.80,0.80,,,GIRD,CONC,ASPH
BN000108:2201.64,N000108:2194.6,2201643,Nampula,BRDG,39.8974113464,-14.5262098312,,,RIVR,1,5.90,5.85,3.10,8.00,1.00,,,SLAB,CONC,ASPH
BN000108:2205.59,N000108:2194.6,2205593,Nampula,BRDG,39.9025611877,-14.4912099838,,,RIVR,1,25.00,25,5.40,8.00,0.80,,,GIRD,CONC,ASPH
BN000108:2209.54,N000108:2194.6,2209543,Nampula,BRDG,39.9048690796,-14.4567203522,,,RIVR,2,30.00,15,5.00,6.80,0.80,,,GIRD,CONC,ASPH
BN000108:2214.19,N000108:2194.6,2214188,Nampula,BRDG,39.8964004517,-14.4163103104,,,RIVR,1,5.90,5.9,4.00,8.90,1.00,,,SLAB,CONC,ASPH
BN000108:2216.28,N000108:2194.6,2216283,Nampula,BRDG,39.8987083435,-14.3975095749,,,RIVR,1,5.90,5.9,5.30,8.90,1.00,,,SLAB,CONC,ASPH
BN000108:2228.88,N000108:2218.7,2228878,Nampula,BRDG,39.8943710327,-14.2916498184,,,RIVR,7,94.00,12,9.95,6.90,1.50,,,ARCH,CONC,ASPH
BN000108:2234.58,N000108:2218.7,2234583,Nampula,BRDG,39.8859405518,-14.2478904724,,,RIVR,1,6.50,6.5,5.20,10.45,0.00,,,SLAB,CONC,ASPH
BN000108:2243.66,N000108:2218.7,2243663,Nampula,BRDG,39.9068489075,-14.1694002151,,,RIVR,2,27.30,13.65,6.25,6.80,4.55,,,GIRD,CONC,ASPH
BN000108:2245.13,N000108:2218.7,2245130,Nampula,BRDG,39.9141387939,-14.1586799622,,,RIVR,12,163.80,13.65,9.20,6.80,1.45,,,GIRD,CONC,ASPH
BN000108:2250.60,N000108:2245.2,2250601,Nampula,BRDG,39.9194984436,-14.1147003174,,,RIVR,3,41.00,13.65,7.20,6.80,1.45,,,GIRD,CONC,ASPH
BN000108:2299.78,N000108:2299.6,2299778,Nampula,BRDG,39.8321304321,-13.7121400833,,,RIVR,7,95.60,13.65,6.50,6.85,1.50,,,ARCH,CONC,ASPH
BN001208:0038.02,N001208:0037.2,38019,Nampula,BRDG,40.3063087463,-14.8956899643,,,RIVR,7,166.20,25,10.50,7.20,0.80,,,GIRD,CONC,ASPH
BN001208:0063.19,N001208:0063.1,63187,Nampula,BRDG,,,,,RIVR,4,72.50,15.5,9.60,7.20,0.80,,,GIRD,CONC,ASPH
BN001208:0064.75,N001208:0063.1,64752,Nampula,BRDG,40.4615898132,-14.7372503281,,,RIVR,3,38.80,12.8,9.10,7.00,0.70,,,GIRD,CONC,ASPH
BN001208:0072.98,N001208:0063.1,72982,Nampula,BRDG,40.5310211182,-14.7233104706,,,STRM,3,29.70,9.8,9.80,9.50,1.50,,,GIRD,CONC,ASPH
BN001208:0073.00,N001208:0063.1,73002,Nampula,BRDG,40.5316696167,-14.7233600616,,,STRM,1,44.20,44.2,6.60,9.50,1.50,,,BOXG,CONC,ASPH
BN001208:0075.33,N001208:0063.1,75332,Nampula,BRDG,40.5475082397,-14.7095499039,,,RIVR,1,12.50,12.5,7.00,7.00,1.00,,,SLAB,CONC,ASPH
BN001208:0079.49,N001208:0063.1,79487,Nampula,BRDG,40.5812988281,-14.7072896957,,,RAIL,1,22.30,20.3,9.50,11.00,1.70,,,SLAB,CONC,ASPH
BN001208:0091.01,N001208:0088.4,91014,Nampula,BRDG,40.6716499329,-14.6660604477,,,RAIL,1,7.20,7,5.50,7.00,1.00,,,SLAB,CONC,ASPH
BN001308:0336.09,N001308:0333.5,336089,Nampula,BRDG,36.876991272,-14.7947816849,,,STRM,13,130.00,10,3.00,10.00,0.75,,,SLAB,CONC,CONC
BN001308:0361.37,N001308:0333.5,361370,Nampula,BRDG,37.0082626343,-14.876531601,,,STRM,3,54.00,18,2.50,5.50,0.75,,,GIRD,CONC,CONC
BN001308:0362.68,N001308:0362.3,362675,Nampula,BRDG,37.0191574097,-14.880941391,,,STRM,4,60.00,15,2.50,7.00,0.75,,,GIRD,CONC,CONC
BN001308:0380.22,N001308:0365.1,380218,Nampula,BRDG,37.1713943481,-14.9363918304,,,STRM,1,25.00,25,2.50,5.00,,,,GIRD,,WBMD
BN001308:0402.54,N001308:0365.1,402538,Nampula,BRDG,37.3730010986,-14.9647054672,,,STRM,3,60.00,20,2.50,7.00,0.60,,,GIRD,CONC,CONC
BN001308:0408.39,N001308:0407.9,408386,Nampula,BRDG,37.4183006287,-14.950917244,,,STRM,4,24.00,6,2.50,5.00,,,,SLAB,CONC,CONC
BN001308:0412.40,N001308:0407.9,412404.6875,Nampula,BRDG,37.4529495239,-14.944899559,,,RIVR,4,9.00,2.2,2.50,9.30,0.60,,,CULV,CONC,ASPH
BN001308:0413.76,N001308:0407.9,413761,Nampula,BRDG,37.4652862549,-14.9455900192,,,RIVR,2,10.50,5.25,3.50,9.30,0.80,,,CULV,CONC,ASPH
BN001308:0417.66,N001308:0407.9,417656,Nampula,BRDG,37.5115013123,-14.9469299316,,,RIVR,4,62.90,15.7,10.30,9.00,1.10,,,GIRD,CONC,CONC
BN001308:0428.38,N001308:0417.8,428375,Nampula,BRDG,37.5954818726,-14.9247703552,,,RIVR,2,8.50,4.25,5.00,9.30,0.60,,,CULV,CONC,ASPH
BN001308:0429.45,N001308:0417.8,429450,Nampula,BRDG,37.6053886414,-14.9242897034,,,RIVR,2,11.10,5.55,4.20,9.30,0.60,,,CULV,CONC,ASPH
BN001308:0433.62,N001308:0417.8,433620,Nampula,BRDG,37.6428184509,-14.9236602783,,,RIVR,3,22.90,7.6,4.20,7.20,0.00,,,SLAB,CONC,CONC
BN001308:0448.16,N001308:0443.0,448155,Nampula,BRDG,37.7703018188,-14.8435497284,,,RIVR,2,8.40,4,3.80,9.00,0.00,,,CULV,CONC,ASPH
BN001308:0456.53,N001308:0443.0,456530,Nampula,BRDG,37.8384513855,-14.9231100082,,,RIVR,3,47.00,15.6,5.70,9.00,1.10,,,GIRD,CONC,CONC
BN001308:0458.09,N001308:0456.6,458085,Nampula,BRDG,37.8522109985,-14.9267101288,,,RIVR,2,8.80,4.4,4.10,9.00,0.80,,,CULV,CONC,ASPH
BN001308:0459.88,N001308:0456.6,459875,Nampula,BRDG,37.8673782349,-14.9319801331,,,RIVR,3,9.90,3.3,3.25,9.00,0.80,,,CULV,CONC,ASPH
BN001308:0462.65,N001308:0456.6,462645,Nampula,BRDG,37.8900108337,-14.943110466,,,RIVR,2,8.50,4.25,4.60,9.00,0.80,,,CULV,CONC,ASPH
BN001308:0466.26,N001308:0456.6,466256.3125,Nampula,BRDG,37.9210205078,-14.9503498077,,,RIVR,2,11.20,5.6,4.10,9.00,0.80,,,CULV,CONC,ASPH
BN001308:0467.96,N001308:0456.6,467960,Nampula,BRDG,37.9363212585,-14.9541597366,,,RIVR,2,10.50,5.25,4.10,9.00,0.80,,,CULV,CONC,ASPH
BN001308:0474.03,N001308:0456.6,474025,Nampula,BRDG,37.9887313843,-14.9712400436,,,RIVR,3,6.60,2.5,2.50,9.30,2.00,,,CULV,CONC,ASPH
BN001308:0478.31,N001308:0456.6,478305,Nampula,BRDG,38.0269813538,-14.9786500931,,,RIVR,2,30.00,15,5.70,9.00,0.80,,,SLAB,CONC,ASPH
BN001308:0483.97,N001308:0478.3,483972,Nampula,BRDG,38.0791397095,-14.9707698822,,,RIVR,2,32.00,16,3.80,9.00,1.10,,,GIRD,CONC,CONC
BN001308:0487.47,N001308:0478.3,487467,Nampula,BRDG,38.1114196777,-14.9723796844,,,RIVR,2,31.00,15.5,4.30,7.25,0.80,,,SLAB,CONC,ASPH
BN001308:0489.93,N001308:0478.3,489927,Nampula,BRDG,38.1341896057,-14.9733600616,,,RIVR,2,8.50,4.25,5.25,7.50,1.20,,,CULV,CONC,ASPH
BN001308:0494.29,N001308:0478.3,494293.59375,Nampula,BRDG,38.1744689941,-14.9762096405,,,RIVR,1,13.50,13.5,5.30,7.50,0.00,,,SLAB,CONC,ASPH
BN001308:0495.71,N001308:0478.3,495707,Nampula,BRDG,38.1875495911,-14.9762401581,,,RIVR,1,13.10,13.1,4.50,7.50,0.00,,,SLAB,CONC,ASPH
BN001308:0505.31,N001308:0478.3,505307.1875,Nampula,BRDG,38.2709503174,-14.952630043,,,RIVR,3,23.00,7.3,4.70,7.50,0.00,,,SLAB,CONC,CONC
BN001308:0509.64,N001308:0478.3,509639,Nampula,BRDG,38.3093414307,-14.9422302246,,,RIVR,3,22.70,7.5,5.80,7.50,0.00,,,SLAB,CONC,CONC
BN001308:0514.84,N001308:0510.9,514840,Nampula,BRDG,38.3215904236,-14.9740400314,,,RIVR,3,5.00,1,1.80,9.20,1.00,,,VENT,CONC,ASPH
BN001308:0522.63,N001308:0510.9,522625,Nampula,BRDG,38.3294410706,-15.0402097702,,,RIVR,3,5.80,1,1.65,9.20,1.00,,,VENT,CONC,ASPH
BN001308:0543.61,N001308:0530.5,543614.125,Nampula,BRDG,38.4963188171,-15.0181398392,,,RIVR,3,5.10,1,1.60,9.20,1.60,,,VENT,CONC,ASPH
BN001308:0556.07,N001308:0549.7,556068,Nampula,BRDG,38.5829086304,-14.954079628,,,RIVR,3,9.90,3.3,3.80,9.10,1.00,,,CULV,CONC,ASPH
BN001308:0557.47,N001308:0549.7,557470,Nampula,BRDG,38.5948486328,-14.9573497772,,,RIVR,2,30.00,15,8.90,7.50,0.80,,,SLAB,CONC,ASPH
BN001308:0603.88,N001308:0589.5,603877,Nampula,BRDG,38.9410705566,-14.9973096848,,,RIVR,3,45.00,15,7.50,7.30,0.80,,,SLAB,CONC,ASPH
BN001308:0607.29,N001308:0589.5,607287,Nampula,BRDG,38.9709281921,-15.0034503937,,,RIVR,2,6.70,3.35,3.60,8.90,1.00,,,CULV,CONC,ASPH
BN001308:0609.28,N001308:0589.5,609277,Nampula,BRDG,38.9890289307,-15.0040397644,,,RIVR,2,9.10,4.55,3.60,9.10,0.00,,,CULV,CONC,ASPH
BN010408:0014.00,N010408:0013.1,14004,Nampula,BRDG,39.8963775635,-16.1209011078,,,STRM,2,15.00,7.5,2.00,6.00,,,,SLAB,CONC,CONC
BN010408:0021.27,N010408:0013.1,21273,Nampula,BRDG,39.8386077881,-16.1526660919,,,STRM,4,36.00,9,2.50,6.00,,,,SLAB,CONC,CONC
BN010408:0025.01,N010408:0022.0,25010,Nampula,BRDG,39.8192062378,-16.1282672882,,,STRM,2,15.00,7.5,2.50,5.00,,,,SLAB,CONC,WBMD
BN010408:0036.45,N010408:0022.0,36447,Nampula,BRDG,39.7425041199,-16.058965683,,,STRM,1,5.00,5,2.50,5.00,,,,CULV,CONC,WBMD
BN010408:0048.84,N010408:0022.0,48835,Nampula,BRDG,39.6481781006,-15.9985351563,,,STRM,1,5.00,5,2.50,5.00,,,,CULV,CONC,WBMD
BN010408:0063.72,N010408:0054.6,63717,Nampula,BRDG,39.5175590515,-15.968460083,,,RIVR,,,,,6.00,0.00,,,,CONC,ASPH
BN010408:0069.73,N010408:0054.6,69732,Nampula,BRDG,39.4804191589,-15.9286804199,,,RIVR,,,,,6.00,0.00,,,CULV,CONC,ASPH
BN010408:0082.14,N010408:0054.6,82137,Nampula,BRDG,39.4195213318,-15.8339099884,,,RIVR,2,6.00,3,2.20,9.00,0.00,,,CULV,CONC,ASPH
BN010408:0085.53,N010408:0054.6,85527,Nampula,BRDG,39.3930511475,-15.8189296722,,,RIVR,1,6.20,6.2,4.50,5.10,0.00,,,CULV,CONC,ASPH
BN010408:0089.50,N010408:0054.6,89502,Nampula,BRDG,39.37292099,-15.7915401459,,,RIVR,1,18.30,18.3,3.40,4.20,0.00,,,STEL,STEL,STEL
BN010408:0091.01,N010408:0054.6,91012,Nampula,BRDG,39.3696594238,-15.7782697678,,,RIVR,2,7.30,3.65,2.30,6.80,2.00,,,,CONC,ASPH
BN010408:0091.05,N010408:0054.6,91047,Nampula,BRDG,39.3695411682,-15.7779598236,,,RIVR,2,7.30,3.65,2.00,6.80,0.00,,,CULV,CONC,ASPH
BN010408:0092.09,N010408:0054.6,92092,Nampula,BRDG,39.3675117493,-15.7683353424,,,STRM,1,30.00,30,2.00,5.00,,,,BAIL,STEL,WBMD
BN010508:0002.01,N010508:0000.0,2010,Nampula,BRDG,40.3298988342,-14.9063901901,,,Rail,1,,,,,,,,,,
BN010508:0002.68,N010508:0000.0,2675,Nampula,BRDG,32.3277015686,-26.5333003998,,,RIVR,1,7.00,7,6.10,7.20,0.80,,,SLAB,CONC,ASPH
BN032408:0318.80,N032408:0311.0,318801,Nampula,BRDG,39.1333236694,-16.7732639313,,,STRM,1,6.00,6,4.50,4.50,,,,CULV,CONC,WBMD
BN032408:0324.39,N032408:0311.0,324392,Nampula,BRDG,39.1646499634,-16.7339572906,,,STRM,2,12.00,6,2.00,5.00,,,,SLAB,CONC,WBMD
BN032408:0336.41,N032408:0328.5,336414,Nampula,BRDG,39.1953620911,-16.6529827118,,,STRM,2,10.00,5,3.00,6.00,,,,SLAB,CONC,CONC
BN032408:0343.53,N032408:0328.5,343534,Nampula,BRDG,39.2456321716,-16.611114502,,,STRM,1,5.00,5,1.00,6.00,,,,CULV,CONC,WBMD
BN032408:0343.65,N032408:0328.5,343654,Nampula,BRDG,39.2464675903,-16.610414505,,,STRM,2,10.00,5,4.50,6.00,,,,SLAB,CONC,CONC
BN032408:0345.14,N032408:0344.0,345138,Nampula,BRDG,39.2571716309,-16.6017799377,,,STRM,2,12.00,6,2.50,5.00,,,,SLAB,CONC,WBMD
BN032408:0362.14,N032408:0347.1,362144,Nampula,BRDG,39.355922699,-16.4894695282,,,STRM,1,7.00,7,3.00,5.00,,,,BEAM,CONC,CONC
BN032408:0362.21,N032408:0347.1,362214,Nampula,BRDG,39.3562965393,-16.4890022278,,,RIVR,3,20.00,6,5.00,5.00,,,,BEAM,CONC,CONC
BN032408:0378.52,N032408:0378.0,378522,Nampula,BRDG,39.469165802,-16.3937015533,,,RIVR,1,6.00,6,1.50,8.00,,,,CULV,CONC,WBMD
BN032408:0384.63,N032408:0378.0,384632,Nampula,BRDG,39.5094718933,-16.3546714783,,,RIVR,2,30.00,15,10.00,7.00,,,,GIRD,CONC,CONC
BN032408:0394.05,N032408:0378.0,394052,Nampula,BRDG,39.5396957397,-16.2776031494,,,RIVR,1,6.00,6,1.50,5.00,,,,CULV,CONC,CONC
BN032408:0401.05,N032408:0398.3,401046,Nampula,BRDG,39.548625946,-16.221540451,,,STRM,2,6.00,3,1.50,8.00,2.00,,,CULV,CONC,CONC
BN032408:0403.51,N032408:0398.3,403514,Nampula,BRDG,39.562374115,-16.2037181854,,,RIVR,10,250.00,25,12.00,8.00,,,,GIRD,CONC,CONC
BN032408:0416.41,N032408:0412.3,416412,Nampula,VENT,39.6645202637,-16.1902332306,,,STRM,,6.00,,1.00,6.00,,,,VENT,CONC,CONC
BN032408:0417.87,N032408:0412.3,417872,Nampula,VENT,39.6771583557,-16.1853237152,,,STRM,,13.00,,1.00,7.00,,,,VENT,CONC,CONC
BN032408:0425.13,N032408:0412.3,425132,Nampula,BRDG,39.7428359985,-16.1736679077,,,STRM,,8.00,,1.50,4.00,,,,SLAB,CONC,CONC
BR068008:0014.48,R068008:0000.0,14478,Nampula,BRDG,39.222858429,-16.4823455811,,,STRM,1,25.00,25,1.00,4.00,,,,BAIL,STEL,STEL
BR068008:0032.13,R068008:0000.0,32133,Nampula,BRDG,39.2215309143,-16.3233585358,,,STRM,3,15.00,5,2.50,5.00,,,,BEAM,CONC,CONC
BR068008:0067.76,R068008:0062.2,67762,Nampula,BRDG,39.1100463867,-16.0369968414,,,STRM,1,8.00,8,1.30,5.00,,,,SLAB,CONC,CONC
BR068008:0070.66,R068008:0062.2,70657,Nampula,BRDG,39.0965461731,-16.0146884918,,,STRM,4,20.00,5,2.50,5.00,,,,SLAB,CONC,CONC
BR068008:0081.31,R068008:0062.2,81312,Nampula,BRDG,39.0529785156,-15.9297857285,,,STRM,1,12.00,12,2.50,3.50,,,,GIRD,CONC,CONC
BR068008:0082.23,R068008:0081.3,82226,Nampula,BRDG,39.050655365,-15.9219112396,,,STRM,1,7.00,7,1.00,5.00,,,,SLAB,CONC,CONC
BR068008:0100.31,R068008:0095.3,100305,Nampula,BRDG,38.9554328918,-15.7947063446,,,STRM,1,10.00,10,2.00,6.00,,,,SLAB,CONC,CONC
BR068008:0108.96,R068008:0095.3,108961,Nampula,BRDG,38.9057540894,-15.7426929474,,,STRM,3,40.00,12,2.50,4.00,,,,BAIL,STEL,STEL
BR068008:0117.57,R068008:0095.3,117566,Nampula,BRDG,38.8743133545,-15.6760101318,,,STRM,1,6.00,6,1.60,5.00,,,,CULV,CONC,CONC
BR068808:0027.04,R068808:0013.3,27041,Nampula,BRDG,40.0594177246,-15.6982564926,,,STRM,2,7.00,3.5,1.75,5.00,,,,BEAM,CONC,CONC
